"시도별","종류별","항목","단위","2001 년","2002 년","2003 년","2004 년","2005 년","2006 년","2007 년","2008 년","2009 년","2010 년","2011 년","2012 년","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년",
"인천광역시","합계","엽채류","","399","340","305","304","256","342","311","306","272","202","256","192","226","209","255","137","179.0784","159.6432","153.4167","",
"인천광역시","합계","배추계","","242","176","184","222","198","273","243","265","235","176","223","163","203","186","201","123","134.9449","130.5587","118.0532","",
"인천광역시","합계","봄배추","","66","48","42","45","51","65","68","61","12","6","12","-","1","-","1","0","3.0782","1.7182",".7855","2.7546",
"인천광역시","합계","고랭지배추","","","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0",
"인천광역시","합계","가을배추","","176","128","142","177","147","208","175","204","223","170","211","159","199","186","197","119","130.4365","126.4018","111.8158","117.0507",
"인천광역시","합계","겨울배추","","","","","","","","","","","0","0","0","0","","0","0","0","0","0","",
"인천광역시","합계","기타배추","","","","","","","","","","","","","4","3","-","3","4","1.4302","2.4387","5.4519","4.7556",
"인천광역시","합계","시금치","","108","70","30","37","17","17","28","13","8","8","11","4","10","6","9","2","20.826","8.6145","11.3177","14.044",
"인천광역시","합계","상추","","48","94","89","45","38","52","39","28","23","17","19","25","12","16","44","12","9.7578","16.103","22.3414","17.8375",
"인천광역시","합계","양배추","","1","0","2","0","3","0","1","0","6","1","3","0","1","1","1","0","13.5497","4.367","1.7044","2.1449",
"인천광역시","합계","조미채소","","1414","1372","1204","1295","1298","1099","1039","1064","885","792","980","843","974","862","929","596","597.7922","621.5784","683.6399","644.8569",
"인천광역시","합계","고추","","822","812","711","762","808","679","677","605","599","532","552","583","649","589","606","393","310.7325","356.2799","384.953","362.4464",
"인천광역시","합계","마늘","","162","134","108","111","118","93","94","85","58","58","77","83","97","87","105","75","66.0002","61.2397","66.2595","90.7465",
"인천광역시","합계","파","","419","407","377","406","345","305","241","358","210","177","325","139","199","153","192","93","187.3692","167.9223","179.1619","164.1731",
"인천광역시","합계","대파","","","349","331","375","302","247","203","329","178","164","306","125","176","136","162","74","123.5319","95.8292","127.7674","117.2256",
"인천광역시","합계","쪽파","","","58","46","31","43","58","38","29","32","13","19","14","23","17","30","19","63.8373","72.0931","51.3945","46.9475",
"인천광역시","합계","양파","","11","16","7","15","26","22","27","16","17","24","25","35","25","33","25","35","32.3804","34.6974","52.4553","23.6962",
"인천광역시","합계","생강","","0","3","1","1","1","0","0","0","1","1","1","3","4","","1","0","1.3099","1.4391",".8102","3.7947",
"인천광역시","합계","기타채소","","161","139","149","158","128","232","269","367","450","438","606","527","543","454","434","298","419.3369","303.756","453.7527","341.4648",
"인천광역시","논","합계","","84","75","82","98","74","234","133","310","190","143","184","66","105","12","32","174","157.05","54.8632","141.7954","",
"인천광역시","논","과채류","","0","0","3","1","2","17","0","8","2","0","9","0","0","","10","3","1.5269","14.6129","10.336","1.7319",
"인천광역시","논","수박","","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","1",".0163",".1258",".8058",".2223",
"인천광역시","논","참외","","0","0","0","0","0","0","0","0","0","0","9","0","0","","0","1",".0828",".4078","4.5807",".3952",
"인천광역시","논","딸기","","0","0","0","0","0","0","0","8","0","0","0","0","0","","0","0","0","0","0",".0063",
"인천광역시","논","오이","","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0",".1328",".3774",".2328",".3351",
"인천광역시","논","호박","","0","0","3","1","1","17","0","0","2","0","0","0","0","","10","1","1.295","13.7019","4.7167",".773",
"인천광역시","논","토마토","","0","0","0","0","1","0","0","0","0","","","","","","","","","","","",
"인천광역시","논","근채류","","3","0","3","9","0","19","12","6","2","0","0","0","3","0","0","63","4.1636","2.2931","1.3887","",
"인천광역시","논","무  계","","3","0","3","9","0","19","12","6","2","0","0","0","3","0","0","63","4.1415","2.2931","1.3768","",
"인천광역시","논","봄무","","1","0","1","0","0","0","8","6","0","0","0","-","-","-","0","0",".0543","0","0","0",
"인천광역시","논","고랭지무","","","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0",
"인천광역시","논","가을무","","2","0","1","9","0","19","4","0","2","0","0","0","3","","0","2","2.5224","1.8731","1.2558","1.5778",
"인천광역시","논","총각무","","","0","1","0","0","0","0","0","0","0","0","0","0","","0","0",".6493",".3719",".121",".0803",
"인천광역시","논","일반총각무","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0",
"인천광역시","논","가을총각무","","","","","","","","","","","","","0","0","0","0","0",".6493",".3719",".121",".0803",
"인천광역시","논","겨울무","","","","","","","","","","","","0","0","0","","0","0","0","0","0","",
"인천광역시","논","기타무","","","","","","","","","","","","","0","0","","0","61",".9155",".0481","0",".0876",
"인천광역시","논","당근","","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0",".0221","0",".0119",".3701",
"인천광역시","논","엽채류","","2","1","12","11","0","21","12","1","4","5","1","0","0","0","0","10","10.6171","6.0667","2.6847","",
"인천광역시","논","배추계","","0","1","10","11","0","4","4","1","4","3","1","0","0","0","0","10","9.4508","5.1908","2.3853","",
"인천광역시","논","봄배추","","0","0","6","0","0","0","0","0","0","0","0","-","-","-","0","0",".0132",".3139",".0118","0",
"인천광역시","논","고랭지배추","","","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0",
"인천광역시","논","가을배추","","0","1","4","11","0","4","4","1","4","3","1","0","0","","0","10","9.4376","4.686","2.3672","1.7109",
"인천광역시","논","겨울배추","","","","","","","","","","","0","0","0","0","","0","0","0","0","0","",
"인천광역시","논","기타배추","","","","","","","","","","","","","-","-","-","0","0","0",".1909",".0063",".0147",
"인천광역시","논","시금치","","2","0","0","0","0","0","7","0","0","0","0","0","0","","0","0",".3798",".1447",".1284",".1975",
"인천광역시","논","상추","","0","0","0","0","0","17","1","0","0","2","0","0","0","","0","0",".4304",".0775",".1521",".0943",
"인천광역시","논","양배추","","0","0","2","0","0","0","0","0","0","0","0","0","0","","0","0",".3561",".6537",".0189",".0042",
"인천광역시","논","조미채소","","26","23","12","17","24","68","21","54","8","19","82","18","60","7","9","76","59.8134","21.31","14.7729","6.6888",
"인천광역시","논","고추","","8","17","8","17","19","23","13","53","8","19","5","3","56","7","9","48","16.8506","17.2459","10.9726","3.8768",
"인천광역시","논","마늘","","0","0","0","0","0","7","1","1","0","0","0","0","0","","0","9","2.3415","1.6447","1.8073","1.9377",
"인천광역시","논","파","","18","6","4","0","5","38","7","0","0","0","77","15","4","","0","16","39.1633","1.7628","1.4192",".3427",
"인천광역시","논","대파","","","6","4","0","5","35","7","0","0","0","77","15","4","","0","16","18.5558","1.228",".7202",".1606",
"인천광역시","논","쪽파","","","0","0","0","0","3","0","0","0","0","0","0","0","","0","0","20.6075",".5348",".699",".1821",
"인천광역시","논","양파","","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","3","1.3766",".6566",".5213",".5238",
"인천광역시","논","생강","","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0",".0814","0",".0525",".0078",
"인천광역시","논","기타채소","","53","51","52","60","48","109","88","241","174","119","92","48","42","5","13","22","80.929","10.5805","112.6131","2.9428",
"인천광역시","밭","합계","","2567","2202","2036","2143","2026","1925","1835","1788","1794","1576","1872","1635","1817","1665","1777","1027","1200.8414","1268.1846","1372.4926","",
"인천광역시","밭","과채류","","163","153","127","135","118","144","106","107","141","95","71","60","67","43","72","37","57.4202","117.8069","111.9831","103.9927",
"인천광역시","밭","수박","","12","10","6","5","4","4","2","2","2","2","0","1","0","1","1","1","3.274","3.376","4.6308","7.14",
"인천광역시","밭","참외","","29","24","24","17","19","12","17","16","13","8","8","7","7","1","11","7","7.7865","8.9358","13.7401","12.9583",
"인천광역시","밭","딸기","","15","16","8","13","10","5","4","4","33","26","11","9","17","","0","0",".9678",".5936","4.6787","2.0041",
"인천광역시","밭","오이","","22","16","12","10","10","17","16","21","26","17","20","14","7","11","16","11","7.9949","37.1496","16.9252","12.7515",
"인천광역시","밭","호박","","74","77","66","76","61","83","52","50","47","42","32","29","36","30","44","18","37.397","67.7519","72.0083","69.1388",
"인천광역시","밭","토마토","","11","10","11","14","14","23","15","14","20","","","","","","","","","","","",
"인천광역시","밭","근채류","","511","273","327","339","298","306","231","240","232","192","134","79","109","109","109","67","98.5732","103.3573","99.7709","",
"인천광역시","밭","무  계","","506","269","325","337","291","304","231","240","232","192","134","78","109","106","106","67","94.3889","101.8133","97.6277","",
"인천광역시","밭","봄무","","181","116","124","79","87","83","71","93","47","8","8","-","-","-","0","0",".246","3.7434",".257",".3063",
"인천광역시","밭","고랭지무","","","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0",
"인천광역시","밭","가을무","","325","129","182","234","193","204","152","135","179","177","118","71","92","89","92","51","57.3634","89.4717","79.8197","77.8116",
"인천광역시","밭","총각무","","","24","19","24","11","17","8","12","6","7","8","5","13","9","7","9","18.7235","6.9661","9.4307","11.1313",
"인천광역시","밭","일반총각무","","","","","","","","","","","","","0","0","0","0","0","0","0",".0419",".164",
"인천광역시","밭","가을총각무","","","","","","","","","","","","","5","13","9","7","9","18.7235","6.9661","9.3888","10.9673",
"인천광역시","밭","겨울무","","","","","","","","","","","","0","0","0","","0","0","0","0","0","",
"인천광역시","밭","기타무","","","","","","","","","","","","","2","4","8","7","7","18.056","1.6321","8.1203","10.491",
"인천광역시","밭","당근","","5","4","2","2","7","2","0","0","0","0","0","1","0","3","3","0","4.1843","1.544","2.1432","4.7696",
"인천광역시","밭","엽채류","","397","339","293","293","256","321","299","305","268","197","255","192","226","209","255","127","168.4613","153.5765","150.732","",
"인천광역시","밭","배추계","","242","175","174","211","198","269","239","264","231","173","222","163","203","186","201","113","125.4941","125.3679","115.6679","",
"인천광역시","밭","봄배추","","66","48","36","45","51","65","68","61","12","6","12","-","1","-","1","0","3.065","1.4043",".7737","2.7546",
"인천광역시","밭","고랭지배추","","","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0",
"인천광역시","밭","가을배추","","176","127","138","166","147","204","171","203","219","167","210","159","199","186","197","109","120.9989","121.7158","109.4486","115.3398",
"인천광역시","밭","겨울배추","","","","","","","","","","","0","0","0","0","","0","0","0","0","0","",
"인천광역시","밭","기타배추","","","","","","","","","","","","","4","3","-","3","4","1.4302","2.2478","5.4456","4.7409",
"인천광역시","밭","시금치","","106","70","30","37","17","17","21","13","8","8","11","4","10","6","9","2","20.4462","8.4698","11.1893","13.8465",
"인천광역시","밭","상추","","48","94","89","45","38","35","38","28","23","15","19","25","12","16","44","12","9.3274","16.0255","22.1893","17.7432",
"인천광역시","밭","양배추","","1","0","0","0","3","0","1","0","6","1","3","0","1","1","1","0","13.1936","3.7133","1.6855","2.1407",
"인천광역시","밭","조미채소","","1388","1349","1192","1278","1274","1031","1018","1010","877","773","898","825","914","855","920","520","537.9788","600.2684","668.867","638.1681",
"인천광역시","밭","고추","","814","795","703","745","789","656","664","552","591","513","547","580","593","582","597","345","293.8819","339.034","373.9804","358.5696",
"인천광역시","밭","마늘","","162","134","108","111","118","86","93","84","58","58","77","83","97","87","105","66","63.6587","59.595","64.4522","88.8088",
"인천광역시","밭","파","","401","401","373","406","340","267","234","358","210","177","248","124","195","153","192","77","148.2059","166.1595","177.7427","163.8304",
"인천광역시","밭","대파","","","343","327","375","297","212","196","329","178","164","229","110","172","136","162","58","104.9761","94.6012","127.0472","117.065",
"인천광역시","밭","쪽파","","","58","46","31","43","55","38","29","32","13","19","14","23","17","30","19","43.2298","71.5583","50.6955","46.7654",
"인천광역시","밭","양파","","11","16","7","15","26","22","27","16","17","24","25","35","25","33","25","32","31.0038","34.0408","51.934","23.1724",
"인천광역시","밭","생강","","0","3","1","1","1","0","0","0","1","1","1","3","4","","1","0","1.2285","1.4391",".7577","3.7869",
"인천광역시","밭","기타채소","","108","88","97","98","80","123","181","126","276","319","514","479","501","449","421","276","338.4079","293.1755","341.1396","338.522",
"광주광역시","합계","합계","","2293","1837","1696","1663","1160","1409","1157","1424","1152","1306","1370","1094","1209","1057","872","708","666.4581","573.4356","524.015","",
"광주광역시","합계","과채류","","445","289","284","205","149","151","85","79","73","51","24","69","14","34","30","101","89.7352","73.9792","64.7177","67.3632",
"광주광역시","합계","수박","","427","259","266","154","121","114","46","49","61","39","22","61","11","19","21","71","68.238","56.1976","53.43","52.9611",
"광주광역시","합계","참외","","0","0","0","1","1","0","2","1","0","0","0","0","0","","0","0","2.5341","2.6448",".9293","3.4706",
"광주광역시","합계","딸기","","0","0","0","0","0","5","0","0","0","0","1","0","0","","0","0",".2181","0",".0657",".0228",
"광주광역시","합계","오이","","0","0","1","5","4","3","0","0","0","0","0","0","0","","0","0",".0777",".6075",".5721","1.1984",
"광주광역시","합계","호박","","18","26","17","45","23","23","37","29","12","12","1","8","3","15","9","30","18.6673","14.5293","9.7206","9.7103",
"광주광역시","합계","토마토","","0","4","0","0","0","6","0","0","0","","","","","","","","","","","",
"광주광역시","합계","근채류","","544","425","474","424","276","191","161","160","127","144","185","132","144","103","148","169","149.4248","78.7407","93.0965","",
"광주광역시","합계","무  계","","542","422","472","422","273","191","161","160","127","144","185","129","144","103","148","169","149.3665","78.668","92.6831","",
"광주광역시","합계","봄무","","102","64","95","87","44","24","46","25","19","27","31","-","-","-","0","0","0","0","0","0",
"광주광역시","합계","고랭지무","","","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0",
"광주광역시","합계","가을무","","440","357","376","333","228","167","115","135","107","117","154","98","95","82","144","145","127.3886","55.3555","79.9495","26.7567",
"광주광역시","합계","총각무","","","1","1","2","1","0","0","0","1","0","0","0","0","","0","0","0","0",".1418","0",
"광주광역시","합계","일반총각무","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0",
"광주광역시","합계","가을총각무","","","","","","","","","","","","","0","0","0","0","0","0","0",".1418","0",
"광주광역시","합계","겨울무","","","","","","","","","","","","0","0","0","","0","0","0","0","0","",
"광주광역시","합계","기타무","","","","","","","","","","","","","31","49","21","4","24","21.9779","23.3125","12.5918","4.7299",
"광주광역시","합계","당근","","2","3","2","2","3","0","0","0","0","0","0","3","0","","0","0",".0583",".0727",".4134",".4754",
"광주광역시","합계","엽채류","","390","342","317","348","208","215","208","203","152","94","134","98","169","191","100","91","104.7347","64.7698","73.7431","",
"광주광역시","합계","배추계","","313","285","264","286","164","180","170","165","123","62","111","77","139","167","81","85","93.9387","60.2461","48.8811","",
"광주광역시","합계","봄배추","","132","102","109","100","22","52","57","39","22","4","16","-","1","-","0","0","0","0","0","0",
"광주광역시","합계","고랭지배추","","","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0",
"광주광역시","합계","가을배추","","181","183","155","186","142","128","113","126","101","58","95","71","125","102","78","84","87.3906","50.3219","40.7022","58.3793",
"광주광역시","합계","겨울배추","","","","","","","","","","","0","0","0","0","","0","0","0","0","0","",
"광주광역시","합계","기타배추","","","","","","","","","","","","","6","13","65","3","1","6.5481","9.9242","8.1789","5.2228",
"광주광역시","합계","시금치","","41","17","14","21","18","13","21","17","7","8","7","8","15","6","7","2","4.032","2.5795","3.8569","3.9491",
"광주광역시","합계","상추","","36","40","39","39","26","22","17","21","22","24","16","13","15","18","12","4","2.3302","1.8588","2.6432","4.14",
"광주광역시","합계","양배추","","0","0","0","2","0","0","0","0","0","0","0","0","0","","0","0","4.4338",".0854","18.3619","33.6134",
"광주광역시","합계","조미채소","","328","343","255","336","249","247","256","294","223","252","336","342","300","270","213","207","193.8408","216.0172","171.0104","191.3156",
"광주광역시","합계","고추","","181","190","119","195","160","146","152","164","143","129","116","158","200","139","84","126","90.8276","103.7727","90.6162","109.9529",
"광주광역시","합계","마늘","","48","47","40","45","41","42","35","41","28","33","25","41","37","47","33","36","44.4593","35.5368","44.1554","34.5857",
"광주광역시","합계","파","","94","89","93","71","18","32","46","20","7","14","28","15","5","1","2","2","10.01","10.4807","1.3643","7.9544",
"광주광역시","합계","대파","","","22","12","26","12","7","1","8","1","8","18","4","1","","2","2","6.6204","6.3695",".5037","2.8632",
"광주광역시","합계","쪽파","","","67","81","45","6","25","45","12","6","6","10","11","4","1","0","0","3.3896","4.1112",".8606","5.0912",
"광주광역시","합계","양파","","4","17","3","15","29","26","23","66","45","76","167","126","58","83","93","43","48.1432","64.5758","33.1891","34.3553",
"광주광역시","합계","생강","","1","0","0","10","1","1","0","3","0","0","0","2","0","","1","0",".4007","1.6512","1.6854","4.4673",
"광주광역시","합계","기타채소","","586","438","366","350","278","605","447","688","577","765","691","453","582","459","381","140","128.7226","139.9287","121.4473","185.2564",
"광주광역시","논","합계","","587","405","329","388","243","674","482","689","564","655","678","323","393","314","295","81","19.803","22.1463","18.5026","",
"광주광역시","논","과채류","","3","5","2","14","3","25","14","4","6","5","1","0","0","1","2","8","3.5742",".1172","0",".5025",
"광주광역시","논","수박","","3","1","0","0","0","21","3","0","0","0","0","0","0","","0","4",".0327","0","0","0",
"광주광역시","논","참외","","0","0","0","0","0","0","0","1","0","0","0","0","0","","0","0","1.2374","0","0",".0145",
"광주광역시","논","딸기","","0","0","0","0","0","0","0","0","0","0","1","0","0","","0","0","0","0","0","0",
"광주광역시","논","오이","","0","0","0","5","0","0","0","0","0","0","0","0","0","","0","0","0",".0142","0",".0144",
"광주광역시","논","호박","","0","0","2","9","3","4","11","3","6","5","0","0","0","1","2","4","2.3041",".103","0",".4736",
"광주광역시","논","토마토","","0","4","0","0","0","0","0","0","0","","","","","","","","","","","",
"광주광역시","논","근채류","","22","15","10","18","3","18","24","6","8","1","7","2","2","1","1","7","2.0623","0","0","",
"광주광역시","논","무  계","","22","15","10","18","3","18","24","6","8","1","7","2","2","1","1","7","2.0623","0","0","",
"광주광역시","논","봄무","","18","12","10","18","0","7","20","3","7","1","1","-","-","-","0","0","0","0","0","0",
"광주광역시","논","고랭지무","","","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0",
"광주광역시","논","가을무","","4","3","0","0","3","11","4","3","1","0","6","0","1","1","1","7","2.0623","0","0",".1995",
"광주광역시","논","총각무","","","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0",
"광주광역시","논","일반총각무","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0",
"광주광역시","논","가을총각무","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0",
"광주광역시","논","겨울무","","","","","","","","","","","","0","0","0","","0","0","0","0","0","",
"광주광역시","논","기타무","","","","","","","","","","","","","2","1","","0","0","0","0","0",".2344",
"광주광역시","논","당근","","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0",
"광주광역시","논","엽채류","","68","54","44","72","16","56","66","53","40","11","24","13","13","5","5","27","0",".5101",".2054","",
"광주광역시","논","배추계","","56","52","43","69","13","49","53","48","38","10","23","9","13","5","1","27","0",".5054",".1838","",
"광주광역시","논","봄배추","","46","39","36","45","4","31","22","20","1","0","0","-","-","-","0","0","0","0","0","0",
"광주광역시","논","고랭지배추","","","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0",
"광주광역시","논","가을배추","","10","13","7","24","9","18","31","28","37","10","23","9","8","5","1","27","0",".4944",".1838","16.6522",
"광주광역시","논","겨울배추","","","","","","","","","","","0","0","0","0","","0","0","0","0","0","",
"광주광역시","논","기타배추","","","","","","","","","","","","","-","5","-","0","0","0",".011","0",".1401",
"광주광역시","논","시금치","","11","1","1","3","3","3","13","2","0","1","1","2","0","","4","0","0","0","0",".0104",
"광주광역시","논","상추","","1","1","0","0","0","4","0","3","2","0","0","2","0","","0","0","0",".0047","0",".0218",
"광주광역시","논","양배추","","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0",".0216",".0389",
"광주광역시","논","조미채소","","50","45","40","58","52","66","39","85","77","39","116","68","45","62","59","29","5.7954","6.8503","1.0609","19.7683",
"광주광역시","논","고추","","11","13","4","17","10","26","25","34","29","12","15","19","29","17","13","21","5.1788","4.0306","0","17.8902",
"광주광역시","논","마늘","","5","4","2","6","9","10","5","5","5","3","2","7","10","16","8","5",".2809",".4685",".5942","1.251",
"광주광역시","논","파","","33","14","34","20","9","10","3","2","0","1","0","0","0","","0","0","0",".0612","0",".0727",
"광주광역시","논","대파","","","0","4","11","9","2","0","1","0","0","0","0","0","","0","0","0","0","0",".0727",
"광주광역시","논","쪽파","","","14","30","9","0","8","3","1","0","1","0","0","0","","0","0","0",".0612","0","0",
"광주광역시","논","양파","","1","14","0","6","24","20","6","44","43","23","99","42","6","29","38","3",".3357","2.29",".3779",".1166",
"광주광역시","논","생강","","0","0","0","9","0","0","0","0","0","0","0","0","0","","0","0","0","0",".0888",".4378",
"광주광역시","논","기타채소","","444","286","233","226","169","509","339","541","433","599","530","240","333","245","228","10","8.3711","14.6687","17.2363","9.3874",
"광주광역시","밭","합계","","1706","1432","1367","1275","917","735","675","735","588","651","692","771","816","743","577","627","646.6551","551.2893","505.5124","",
"광주광역시","밭","과채류","","442","284","282","191","146","126","71","75","67","46","23","69","14","33","28","93","86.161","73.862","64.7177","66.8607",
"광주광역시","밭","수박","","424","258","266","154","121","93","43","49","61","39","22","61","11","19","21","67","68.2053","56.1976","53.43","52.9611",
"광주광역시","밭","참외","","0","0","0","1","1","0","2","0","0","0","0","0","0","","0","0","1.2967","2.6448",".9293","3.4561",
"광주광역시","밭","딸기","","0","0","0","0","0","5","0","0","0","0","0","0","0","","0","0",".2181","0",".0657",".0228",
"광주광역시","밭","오이","","0","0","1","0","4","3","0","0","0","0","0","0","0","","0","0",".0777",".5933",".5721","1.184",
"광주광역시","밭","호박","","18","26","15","36","20","19","26","26","6","7","1","8","3","14","7","26","16.3632","14.4263","9.7206","9.2367",
"광주광역시","밭","토마토","","0","0","0","0","0","6","0","0","0","","","","","","","","","","","",
"광주광역시","밭","근채류","","522","410","464","406","273","173","137","154","119","143","178","130","142","102","147","162","147.3625","78.7407","93.0965","",
"광주광역시","밭","무  계","","520","407","462","404","270","173","137","154","119","143","178","127","142","102","147","162","147.3042","78.668","92.6831","",
"광주광역시","밭","봄무","","84","52","85","69","44","17","26","22","12","26","30","-","-","-","0","0","0","0","0","0",
"광주광역시","밭","고랭지무","","","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0",
"광주광역시","밭","가을무","","436","354","376","333","225","156","111","132","106","117","148","98","94","81","143","138","125.3263","55.3555","79.9495","26.5572",
"광주광역시","밭","총각무","","","1","1","2","1","0","0","0","1","0","0","0","0","","0","0","0","0",".1418","0",
"광주광역시","밭","일반총각무","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0",
"광주광역시","밭","가을총각무","","","","","","","","","","","","","0","0","0","0","0","0","0",".1418","0",
"광주광역시","밭","겨울무","","","","","","","","","","","","0","0","0","","0","0","0","0","0","",
"광주광역시","밭","기타무","","","","","","","","","","","","","29","48","21","4","24","21.9779","23.3125","12.5918","4.4955",
"광주광역시","밭","당근","","2","3","2","2","3","0","0","0","0","0","0","3","0","","0","0",".0583",".0727",".4134",".4754",
"광주광역시","밭","엽채류","","322","288","273","276","192","159","142","150","112","83","110","85","156","186","95","64","104.7347","64.2597","73.5377","",
"광주광역시","밭","배추계","","257","233","221","217","151","131","117","117","85","52","88","68","126","162","80","58","93.9387","59.7407","48.6973","",
"광주광역시","밭","봄배추","","86","63","73","55","18","21","35","19","21","4","16","-","1","-","0","0","0","0","0","0",
"광주광역시","밭","고랭지배추","","","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0",
"광주광역시","밭","가을배추","","171","170","148","162","133","110","82","98","64","48","72","62","117","97","77","57","87.3906","49.8275","40.5184","41.7271",
"광주광역시","밭","겨울배추","","","","","","","","","","","0","0","0","0","","0","0","0","0","0","",
"광주광역시","밭","기타배추","","","","","","","","","","","","","6","8","65","3","1","6.5481","9.9132","8.1789","5.0827",
"광주광역시","밭","시금치","","30","16","13","18","15","10","8","15","7","7","6","6","15","6","3","2","4.032","2.5795","3.8569","3.9387",
"광주광역시","밭","상추","","35","39","39","39","26","18","17","18","20","24","16","11","15","18","12","4","2.3302","1.8541","2.6432","4.1182",
"광주광역시","밭","양배추","","0","0","0","2","0","0","0","0","0","0","0","0","0","","0","0","4.4338",".0854","18.3403","33.5745",
"광주광역시","밭","조미채소","","278","298","215","278","197","181","217","209","146","213","220","274","255","208","154","178","188.0454","209.1669","169.9495","171.5473",
"광주광역시","밭","고추","","170","177","115","178","150","120","127","130","114","117","101","139","171","122","71","105","85.6488","99.7421","90.6162","92.0627",
"광주광역시","밭","마늘","","43","43","38","39","32","32","30","36","23","30","23","34","27","31","25","31","44.1784","35.0683","43.5612","33.3347",
"광주광역시","밭","파","","61","75","59","51","9","22","43","18","7","13","28","15","5","1","2","2","10.01","10.4195","1.3643","7.8817",
"광주광역시","밭","대파","","","22","8","15","3","5","1","7","1","8","18","4","1","0","2","2","6.6204","6.3695",".5037","2.7905",
"광주광역시","밭","쪽파","","","53","51","36","6","17","42","11","6","5","10","11","4","1","0","0","3.3896","4.05",".8606","5.0912",
"광주광역시","밭","양파","","3","3","3","9","5","6","17","22","2","53","68","84","52","54","55","40","47.8075","62.2858","32.8112","34.2387",
"광주광역시","밭","생강","","1","0","0","1","1","1","0","3","0","0","0","2","0","","1","0",".4007","1.6512","1.5966","4.0295",
"광주광역시","밭","기타채소","","142","152","133","124","109","96","108","147","144","166","161","213","249","214","153","130","120.3515","125.26","104.211","175.869",
"대전광역시","합계","합계","","623","550","587","647","508","473","466","623","534","494","552","480","470","443","421","382","355.3367","326.9418","281.0392","",
"대전광역시","합계","과채류","","41","40","50","46","41","42","43","67","49","36","5","9","7","24","12","19","4.2864","3.2857","20.3982","33.4371",
"대전광역시","합계","수박","","4","3","3","2","0","0","0","0","0","0","0","3","0","","0","0","0",".1343",".1873",".3242",
"대전광역시","합계","참외","","0","0","1","0","0","0","0","0","0","0","0","0","0","","0","0",".3082",".0569",".1812",".3685",
"대전광역시","합계","딸기","","3","0","0","2","1","0","0","0","0","1","0","0","0","","0","0",".0985","0",".0477","0",
"대전광역시","합계","오이","","1","0","1","0","3","1","1","3","0","0","0","0","0","8","0","1","1.0369",".1252","1.0814",".5233",
"대전광역시","합계","호박","","33","36","45","42","37","28","37","49","22","35","5","6","7","16","12","18","2.8428","2.9693","18.9006","32.2211",
"대전광역시","합계","토마토","","0","1","0","0","0","13","5","15","27","","","","","","","","","","","",
"대전광역시","합계","근채류","","60","53","84","67","47","49","46","52","34","21","37","25","23","21","36","16","15.6761","23.5007","24.1641","",
"대전광역시","합계","무  계","","60","53","84","67","47","49","46","52","34","21","36","19","23","21","36","16","15.6761","23.3309","24.1093","",
"대전광역시","합계","봄무","","22","20","36","22","18","14","9","9","12","4","3","-","-","-","0","0","0","4.5224","0","0",
"대전광역시","합계","고랭지무","","","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0",
"대전광역시","합계","가을무","","38","27","39","35","24","29","32","38","21","15","32","19","22","13","30","16","15.6761","18.2842","16.9941","11.913",
"대전광역시","합계","총각무","","","6","9","10","5","6","5","5","1","2","1","0","1","5","3","0","0",".5243","1.1653","1.9313",
"대전광역시","합계","일반총각무","","","","","","","","","","","","","0","0","0","0","0","0",".4219","0","0",
"대전광역시","합계","가을총각무","","","","","","","","","","","","","0","1","5","3","0","0",".1024","1.1653","1.9313",
"대전광역시","합계","겨울무","","","","","","","","","","","","0","0","0","","0","0","0","0","0","",
"대전광역시","합계","기타무","","","","","","","","","","","","","0","0","3","3","0","0","0","5.9499","5.2211",
"대전광역시","합계","당근","","0","0","0","0","0","0","0","0","0","0","1","6","0","","0","0","0",".1698",".0548","2.2971",
