"시도별","종류별","항목","단위","2001 년","2002 년","2003 년","2004 년","2005 년","2006 년","2007 년","2008 년","2009 년","2010 년","2011 년","2012 년","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년",
"강원도","합계","딸기","","9","18","1","4","8","65","75","42","15","56","54","42","26","16","24","47","69.5413","41.8261","53.7596","71.0577",
"강원도","합계","무","","80","78","97","92","42","64","58","76","37","16","47","27","18","13","1","31","27.8137","44.9096","16.1836","25.6332",
"강원도","합계","봄무","","","","","","","","","","","","","7","6","2","1","4","6.0594",".9064","2.9019","6.0728",
"강원도","합계","총각무","","","","","","","","","","","","","5","3","-","0","4","2.0244","10.8353","1.0896","3.0443",
"강원도","합계","일반총각무","","","","","","","","","","","","","0","3","-","0","0","0",".9255",".5354",".8565",
"강원도","합계","가을총각무","","","","","","","","","","","","","5","0","-","0","4","2.0244","9.9098",".5542","2.1878",
"강원도","합계","기타무","","","","","","","","","","","","","15","9","11","0","23","19.7299","33.1679","12.1921","16.5161",
"강원도","합계","풋고추","","211","329","220","312","404","636","895","792","869","755","703","902","854","841","897","1016","874.545","956.1305","959.4066","812.3782",
"강원도","합계","기타채소","","320","231","269","327","294","382","527","469","526","564","581","495","687","659","623","937","835.7643","809.2648","832.6663","903.2842",
"강원도","합계","과수","","4","6","7","11","13","18","21","117","61","59","55","89","38","62","85","74","61.3992","89.0311","99.05","85.3795",
"강원도","합계","배","","0","0","0","0","0","","","","","","","","","","","","","","","",
"강원도","합계","감귤","","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0",
"강원도","합계","성과수(감귤)","","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0",
"강원도","합계","포도","","4","6","7","11","7","17","19","115","60","52","45","46","32","44","46","43","36.9776","52.6903","48.6654","42.4468",
"강원도","합계","성과수(포도)","","2","4","5","4","1","7","7","62","15","50","32","28","30","42","42","40","35.4769","52.5804","40.109","29.3213",
"강원도","합계","기타과수","","0","0","0","0","6","1","2","2","1","7","10","43","6","18","39","31","24.4216","36.3408","50.3846","42.9327",
"강원도","합계","화훼","","186","190","220","226","272","149","155","205","202","169","236","203","123","107","148","56","43.7585","32.9986","45.4119","46.1008",
"강원도","합계","기타","","440","400","420","435","400","402","293","319","507","406","311","270","285","351","470","320","246.113","194.1615","243.6541","261.9706",
"강원도","합계","파인애플","","","","","","","","","","","","","","","","","","","","","",
"강원도","합계","바나나","","","","","","","","","","","","","","","","","","","","","",
"강원도","합계","대파","","","","","","","17","14","18","2","29","36","6","12","10","5","17","35.4423","19.6772","14.2681","25.9955",
"강원도","합계","쪽파","","","","","","","5","5","8","9","6","7","33","2","26","10","9","6.4581","11.796","20.3107","16.1026",
"강원도","논","시설재배합계","","36","74","105","190","395","323","179","235","133","62","43","49","87","735","131","266","99.6437","119.9315","24.871","28.1428",
"강원도","논","감자","","0","0","5","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0",
"강원도","논","엽채류","","5","0","16","2","30","48","4","6","0","0","1","0","30","39","5","0","0","3.7548","0","0",
"강원도","논","배추","","1","0","16","1","5","10","3","6","0","0","1","0","0","8","5","0","0","3.7548","0","0",
"강원도","논","봄배추","","","","","","","","","","","","","","0","8","0","0","0","0","0","0",
"강원도","논","기타배추","","","","","","","","","","","","","","0","0","5","0","0","3.7548","0","0",
"강원도","논","시금치","","2","0","0","1","0","9","0","0","0","0","0","0","0","","0","0","0","0","0","0",
"강원도","논","상추","","2","0","0","0","25","29","1","0","0","0","0","0","30","31","0","0","0","0","0","0",
"강원도","논","과채류","","11","60","58","136","183","168","66","48","10","3","9","26","7","435","105","69","71.0875","65.7814","15.7854","12.85",
"강원도","논","수박","","0","0","0","14","42","0","14","6","4","0","0","0","0","17","12","0","25.9056","3.7548","0","0",
"강원도","논","참외","","0","0","0","0","0","0","0","1","0","0","0","0","1","","0","3","0","0","0","0",
"강원도","논","오이","","10","57","57","121","96","88","14","22","0","0","8","9","3","50","21","34","13.7191","0","0","0",
"강원도","논","호박","","1","3","0","0","0","9","0","6","0","3","1","10","0","2","0","0","12.1865",".6192","0","0",
"강원도","논","토마토","","0","0","0","0","45","47","27","5","6","0","0","7","3","366","72","27","19.2763","61.4074","15.7854","12.85",
"강원도","논","딸기","","0","0","1","1","0","24","11","8","0","0","0","0","0","","0","5","0","0","0","0",
"강원도","논","무","","0","0","1","3","0","0","0","14","0","0","0","1","0","1","0","0","0","0","0","0",
"강원도","논","봄무","","","","","","","","","","","","","0","0","1","0","0","0","0","0","0",
"강원도","논","총각무","","","","","","","","","","","","","0","0","-","0","0","0","0","0","0",
"강원도","논","일반총각무","","","","","","","","","","","","","0","0","-","0","0","0","0","0","0",
"강원도","논","가을총각무","","","","","","","","","","","","","0","0","-","0","0","0","0","0","0",
"강원도","논","기타무","","","","","","","","","","","","","1","0","-","0","0","0","0","0","0",
"강원도","논","풋고추","","0","2","3","14","45","41","20","58","12","21","18","14","18","107","15","24","6.2518","16.251","3.6022","3.3321",
"강원도","논","기타채소","","2","2","2","5","4","27","60","7","3","5","3","1","31","56","0","153","16.3227","21.7625",".1411","10.597",
"강원도","논","과수","","0","0","0","0","0","1","0","23","19","0","0","0","0","9","0","0",".1709","3.4345","0","0",
"강원도","논","배","","0","0","0","0","0","","","","","","","","","","","","","","","",
"강원도","논","감귤","","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0",
"강원도","논","성과수(감귤)","","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0",
"강원도","논","포도","","0","0","0","0","0","1","0","23","19","0","0","0","0","9","0","0","0","0","0","0",
"강원도","논","성과수(포도)","","0","0","0","0","0","1","0","0","0","0","0","0","0","9","0","0","0","0","0","0",
"강원도","논","기타과수","","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0",".1709","3.4345","0","0",
"강원도","논","화훼","","3","2","0","9","106","14","14","47","47","0","0","0","0","7","0","0","0","0","0","0",
"강원도","논","기타","","15","8","20","21","27","24","15","31","42","33","12","7","1","62","6","18","5.8108","8.9473","5.3423","1.3119",
"강원도","논","파인애플","","","","","","","","","","","","","","","","","","","","","",
"강원도","논","바나나","","","","","","","","","","","","","","","","","","","","","",
"강원도","논","대파","","","","","","","0","0","0","0","0","0","0","0","","0","2","0","0","0","0",
"강원도","논","쪽파","","","","","","","0","0","1","0","0","0","0","0","19","0","0","0","0","0",".0518",
"강원도","밭","시설재배합계","","2637","2672","2840","2941","2773","3032","3488","3137","3599","3358","3315","3523","3338","2897","3824","3816","3936.2771","4003.1431","4070.2708","3998.5334",
"강원도","밭","감자","","37","25","22","34","31","37","17","24","26","37","14","42","34","25","16","33","18.1354","54.8755","43.6608","54.169",
"강원도","밭","엽채류","","275","205","274","208","162","189","152","206","181","171","188","80","137","68","102","78","174.8722","94.6778","101.6656","125.2732",
"강원도","밭","배추","","138","79","158","100","71","66","52","109","72","49","127","42","37","14","19","27","89.9411","34.516","16.0281","51.9567",
"강원도","밭","봄배추","","","","","","","","","","","","","","7","5","5","1","23.1078",".3471",".224",".7384",
"강원도","밭","기타배추","","","","","","","","","","","","","","30","9","14","26","66.8333","34.1689","15.8041","51.2183",
"강원도","밭","시금치","","52","39","30","49","18","24","19","34","46","60","33","11","26","20","25","14","36.3347","39.0922","58.2657","40.7636",
"강원도","밭","상추","","85","87","86","59","73","99","81","63","63","62","28","27","74","34","58","37","48.5964","21.0696","27.3718","32.5529",
"강원도","밭","과채류","","1104","1222","1337","1348","1337","1240","1460","1084","1302","1205","1170","1399","1198","996","1488","1442","1640.5316","1746.0158","1703.0787","1657.5394",
"강원도","밭","수박","","34","37","31","23","54","25","47","36","80","76","79","107","115","102","176","154","182.666","184.6076","203.8213","173.6287",
"강원도","밭","참외","","7","5","7","1","1","6","3","0","1","5","2","0","0","","0","31","17.3491","15.599","19.8637","15.902",
"강원도","밭","오이","","656","729","791","614","552","505","391","401","401","321","305","311","279","285","341","381","449.977","386.7971","412.6715","416.8807",
"강원도","밭","호박","","158","167","156","164","156","132","142","48","148","93","60","119","112","99","65","66","88.2436","117.7827","106.5523","87.1659",
"강원도","밭","토마토","","240","266","352","543","566","531","813","565","657","654","670","820","666","494","882","768","832.7546","999.4033","906.4103","892.9044",
"강원도","밭","딸기","","9","18","0","3","8","41","64","34","15","56","54","42","26","16","24","42","69.5413","41.8261","53.7596","71.0577",
"강원도","밭","무","","80","78","96","89","42","64","58","62","37","16","47","26","18","12","1","31","27.8137","44.9096","16.1836","25.6332",
"강원도","밭","봄무","","","","","","","","","","","","","7","6","1","1","4","6.0594",".9064","2.9019","6.0728",
"강원도","밭","총각무","","","","","","","","","","","","","5","3","-","0","4","2.0244","10.8353","1.0896","3.0443",
"강원도","밭","일반총각무","","","","","","","","","","","","","0","3","-","0","0","0",".9255",".5354",".8565",
"강원도","밭","가을총각무","","","","","","","","","","","","","5","0","-","0","4","2.0244","9.9098",".5542","2.1878",
"강원도","밭","기타무","","","","","","","","","","","","","14","9","11","0","23","19.7299","33.1679","12.1921","16.5161",
"강원도","밭","풋고추","","211","327","217","298","359","595","875","734","857","734","685","888","836","734","882","992","868.2932","939.8795","955.8044","809.0461",
"강원도","밭","기타채소","","318","229","267","322","290","355","467","462","523","559","578","494","656","603","623","784","819.4416","787.5023","832.5252","892.6872",
"강원도","밭","과수","","4","6","7","11","13","17","21","94","42","59","55","89","38","53","85","74","61.2283","85.5966","99.05","85.3795",
"강원도","밭","배","","0","0","0","0","0","","","","","","","","","","","","","","","",
"강원도","밭","감귤","","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0",
"강원도","밭","성과수(감귤)","","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0",
"강원도","밭","포도","","4","6","7","11","7","16","19","92","41","52","45","46","32","35","46","43","36.9776","52.6903","48.6654","42.4468",
"강원도","밭","성과수(포도)","","2","4","5","4","1","6","7","62","15","50","32","28","30","33","42","40","35.4769","52.5804","40.109","29.3213",
"강원도","밭","기타과수","","0","0","0","0","6","1","2","2","1","7","10","43","6","18","39","31","24.2507","32.9063","50.3846","42.9327",
"강원도","밭","화훼","","183","188","220","217","166","135","141","158","155","169","236","203","123","100","148","56","43.7585","32.9986","45.4119","46.1008",
"강원도","밭","기타","","425","392","400","414","373","378","278","288","465","373","299","263","284","289","464","302","240.3022","185.2142","238.3118","260.6587",
"강원도","밭","파인애플","","","","","","","","","","","","","","","","","","","","","",
"강원도","밭","바나나","","","","","","","","","","","","","","","","","","","","","",
"강원도","밭","대파","","","","","","","17","14","18","2","29","36","6","12","10","5","15","35.4423","19.6772","14.2681","25.9955",
"강원도","밭","쪽파","","","","","","","5","5","7","9","6","7","33","2","7","10","9","6.4581","11.796","20.3107","16.0508",
"충청북도","합계","시설재배합계","","3739","3587","4082","4089","4471","4224","4395","4571","4725","4200","4890","4510","3950","5101","4948","5250","5499.6931","5770.7888","5531.015","5856.2973",
"충청북도","합계","감자","","2","17","5","14","83","21","7","12","7","16","14","21","52","109","18","124","64.6248","94.5302","105.6812","11.6933",
"충청북도","합계","엽채류","","514","237","446","374","311","381","321","266","254","337","383","326","221","242","365","269","341.1558","511.6396","516.2335","604.8519",
"충청북도","합계","배추","","180","76","221","130","74","93","87","92","108","63","107","86","42","46","75","17","82.8863","53.826","34.8885","103.4964",
"충청북도","합계","봄배추","","","","","","","","","","","","","","12","13","9","0","4.5452","3.074",".1493","14.3838",
"충청북도","합계","기타배추","","","","","","","","","","","","","","30","33","66","17","78.3411","50.752","34.7392","89.1126",
"충청북도","합계","시금치","","146","80","102","106","66","161","77","72","83","164","175","148","95","99","187","147","121.017","264.6904","225.0704","292.8772",
"충청북도","합계","상추","","188","81","123","138","171","127","157","102","63","110","101","92","84","97","103","105","137.2525","193.1232","256.2746","208.4783",
"충청북도","합계","과채류","","1938","2122","1998","2027","2467","2036","2054","2363","2600","2138","2455","2297","1814","2581","2459","3207","3239.1542","3489.0448","3358.06","3442.9987",
"충청북도","합계","수박","","1076","1089","1147","1309","1527","1373","1221","1682","1858","1354","1591","1590","1204","1774","1263","1992","2105.8795","1951.3078","1863.4956","1953.2329",
"충청북도","합계","참외","","27","31","15","8","2","7","0","3","7","2","1","1","3","1","121","2",".93","10.5003","1.0598","2.7772",
"충청북도","합계","오이","","176","234","133","134","124","113","179","217","214","155","130","71","84","81","196","290","307.2353","317.0801","311.9187","339.7902",
"충청북도","합계","호박","","350","386","339","174","305","180","252","249","297","430","452","342","248","357","595","525","397.6034","669.8789","619.4185","529.2352",
"충청북도","합계","토마토","","162","185","197","294","367","242","298","163","174","145","207","204","168","247","204","295","308.6633","406.0468","401.5746","445.131",
"충청북도","합계","딸기","","147","197","167","108","142","121","104","49","50","52","74","89","107","121","80","103","118.8427","134.2309","160.5928","172.8322",
"충청북도","합계","무","","162","182","241","243","154","109","157","121","82","12","12","6","0","23","19","32","7.1286","30.009","9.0362","10.3821",
"충청북도","합계","봄무","","","","","","","","","","","","","0","0","-","0","0","0","0","6.0402","0",
"충청북도","합계","총각무","","","","","","","","","","","","","0","0","2","4","2","5.8399","1.6328","2.2858","1.2003",
"충청북도","합계","일반총각무","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0",
"충청북도","합계","가을총각무","","","","","","","","","","","","","0","0","2","4","2","5.8399","1.6328","2.2858","1.2003",
"충청북도","합계","기타무","","","","","","","","","","","","","6","0","21","15","30","1.2887","28.3762",".7102","9.1818",
"충청북도","합계","풋고추","","184","25","79","104","143","185","195","181","151","69","95","73","98","97","92","87","21.0104","46.8172","26.1965","31.6073",
"충청북도","합계","기타채소","","263","184","408","301","287","237","413","282","276","441","542","454","334","723","545","461","724.9922","559.2016","375.2835","575.6777",
"충청북도","합계","과수","","400","491","619","611","651","544","549","503","539","522","663","607","592","540","577","415","390.242","360.9853","375.5017","453.1611",
"충청북도","합계","배","","0","0","0","0","0","","","","","","","","","","","","","","","",
"충청북도","합계","감귤","","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","2.0257",
"충청북도","합계","성과수(감귤)","","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0",
"충청북도","합계","포도","","400","491","572","597","636","538","514","446","477","476","652","534","557","517","501","332","281.4051","214.3104","289.6148","333.2772",
"충청북도","합계","성과수(포도)","","349","441","498","554","577","483","479","428","432","411","536","491","505","473","469","322","258.1977","175.7292","207.2535","187.1277",
"충청북도","합계","기타과수","","0","0","47","14","15","6","35","57","62","46","11","73","35","23","76","83","108.8369","146.6749","85.8869","117.8582",
"충청북도","합계","화훼","","83","120","99","86","58","220","259","188","343","109","249","242","271","213","193","194","176.4894","198.9285","204.5334","208.2541",
"충청북도","합계","기타","","193","209","187","329","317","292","252","401","354","390","256","394","330","342","326","364","349.3836","316.7205","355.7507","363.1186",
"충청북도","합계","파인애플","","","","","","","","","","","","","","","","","","","","","",
"충청북도","합계","바나나","","","","","","","","","","","","","","","","","","","","","",
"충청북도","합계","대파","","","","","","","181","169","184","110","154","187","78","204","217","325","85","140.0461","147.8766","183.4296","137.8963",
"충청북도","합계","쪽파","","","","","","","18","19","70","9","12","34","12","34","14","29","12","45.466","15.0355","21.3087","16.6562",
"충청북도","논","시설재배합계","","1087","911","1102","1258","1146","810","676","967","934","463","147","260","11","1977","378","185","264.838","299.4461","252.8973","336.7697",
"충청북도","논","감자","","0","10","0","1","34","0","0","0","0","0","0","0","0","57","0","2","0","0","0","0",
"충청북도","논","엽채류","","181","14","87","60","48","44","48","19","17","4","5","18","0","96","29","0","74.9353","69.8415","26.1017","8.7646",
"충청북도","논","배추","","35","0","45","27","3","17","16","5","4","4","0","0","0","2","6","0","25.5404","0","26.1017",".0963",
"충청북도","논","봄배추","","","","","","","","","","","","","","0","0","0","0","0","0","0","0",
"충청북도","논","기타배추","","","","","","","","","","","","","","0","2","6","0","25.5404","0","26.1017",".0963",
"충청북도","논","시금치","","80","13","34","30","11","0","0","0","13","0","0","0","0","52","0","0","49.3949","69.8415","0","8.548",
"충청북도","논","상추","","66","1","8","3","34","27","32","14","0","0","5","18","0","42","23","0","0","0","0",".1203",
"충청북도","논","과채류","","659","803","867","1015","943","533","482","761","796","372","96","168","0","1256","299","171","160.491","144.8371","173.1596","148.2311",
"충청북도","논","수박","","429","514","691","805","660","355","349","633","773","309","24","168","0","1128","34","61","142.3588","138.8868","107.4253","90.1846",
"충청북도","논","참외","","0","0","0","0","1","0","0","0","0","0","0","0","0","","121","1","0","0","0","0",
"충청북도","논","오이","","19","17","12","11","0","8","38","42","1","0","0","0","0","21","65","70","0","0","9.5205","0",
"충청북도","논","호박","","73","119","48","54","59","16","49","86","22","62","38","0","0","90","67","39","0","5.8887","14.1531","0",
"충청북도","논","토마토","","73","80","56","101","128","78","29","0","0","1","34","0","0","17","12","0","18.1322",".0616","34.2723","50.2581",
"충청북도","논","딸기","","65","73","60","44","95","76","17","0","0","0","0","0","0","","0","0","0","0","7.7884","7.7884",
"충청북도","논","무","","76","11","13","9","18","41","15","7","2","0","0","0","0","4","0","0","0","15.7042","0",".2407",
"충청북도","논","봄무","","","","","","","","","","","","","0","0","-","0","0","0","0","0","0",
"충청북도","논","총각무","","","","","","","","","","","","","0","0","-","0","0","0","0","0","0",
"충청북도","논","일반총각무","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0",
"충청북도","논","가을총각무","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0",
"충청북도","논","기타무","","","","","","","","","","","","","0","0","4","0","0","0","15.7042","0",".2407",
"충청북도","논","풋고추","","67","9","3","7","11","52","21","25","27","0","0","31","0","","0","2","0","0","0","0",
"충청북도","논","기타채소","","57","32","85","18","48","44","19","22","5","29","12","15","2","291","6","4","10.8558","54.0991","24.6412","160.8873",
"충청북도","논","과수","","3","11","9","21","2","30","7","7","0","0","0","0","0","90","36","4","1.5734","1.6166","7.431","1.3356",
"충청북도","논","배","","0","0","0","0","0","","","","","","","","","","","","","","","",
"충청북도","논","감귤","","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0",
"충청북도","논","성과수(감귤)","","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0",
"충청북도","논","포도","","3","11","9","20","2","29","7","7","0","0","0","0","0","90","0","0","0","0","6.0791","0",
"충청북도","논","성과수(포도)","","3","0","0","0","0","0","0","0","0","0","0","0","0","85","0","0","0","0","0","0",
"충청북도","논","기타과수","","0","0","0","1","0","1","0","0","0","0","0","0","0","","36","4","1.5734","1.6166","1.3519","1.3356",
"충청북도","논","화훼","","15","14","15","24","10","22","13","0","10","6","28","0","0","22","0","0","8.0872","7.8473",".0373","1.0438",
"충청북도","논","기타","","29","7","23","103","32","23","48","80","72","47","4","28","9","38","8","2","8.8953","5.5003","21.5265","16.0259",
"충청북도","논","파인애플","","","","","","","","","","","","","","","","","","","","","",
"충청북도","논","바나나","","","","","","","","","","","","","","","","","","","","","",
"충청북도","논","대파","","","","","","","21","23","11","5","5","2","0","0","122","0","0","0","0","0",".1203",
"충청북도","논","쪽파","","","","","","","0","0","35","0","0","0","0","0","1","0","0","0","0","0",".1204",
"충청북도","밭","시설재배합계","","2652","2676","2980","2831","3325","3414","3719","3604","3791","3737","4743","4250","3939","3124","4570","5065","5234.8551","5471.3427","5278.1177","5519.5276",
"충청북도","밭","감자","","2","7","5","13","49","21","7","12","7","16","14","21","52","52","18","122","64.6248","94.5302","105.6812","11.6933",
"충청북도","밭","엽채류","","333","223","359","314","263","337","273","247","237","333","378","308","221","146","336","269","266.2205","441.7981","490.1318","596.0873",
"충청북도","밭","배추","","145","76","176","103","71","76","71","87","104","59","107","86","42","44","69","17","57.3459","53.826","8.7868","103.4001",
"충청북도","밭","봄배추","","","","","","","","","","","","","","12","13","9","0","4.5452","3.074",".1493","14.3838",
"충청북도","밭","기타배추","","","","","","","","","","","","","","30","31","60","17","52.8007","50.752","8.6375","89.0163",
"충청북도","밭","시금치","","66","67","68","76","55","161","77","72","70","164","175","148","95","47","187","147","71.6221","194.8489","225.0704","284.3292",
"충청북도","밭","상추","","122","80","115","135","137","100","125","88","63","110","96","74","84","55","80","105","137.2525","193.1232","256.2746","208.358",
"충청북도","밭","과채류","","1279","1319","1131","1012","1524","1503","1572","1602","1804","1766","2359","2129","1814","1325","2160","3036","3078.6632","3344.2077","3184.9004","3294.7676",
"충청북도","밭","수박","","647","575","456","504","867","1018","872","1049","1085","1045","1567","1422","1204","646","1229","1931","1963.5207","1812.421","1756.0703","1863.0483",
"충청북도","밭","참외","","27","31","15","8","1","7","0","3","7","2","1","1","3","1","0","1",".93","10.5003","1.0598","2.7772",
"충청북도","밭","오이","","157","217","121","123","124","105","141","175","213","155","130","71","84","60","131","220","307.2353","317.0801","302.3982","339.7902",
"충청북도","밭","호박","","277","267","291","120","246","164","203","163","275","368","414","342","248","267","528","486","397.6034","663.9902","605.2654","529.2352",
"충청북도","밭","토마토","","89","105","141","193","239","164","269","163","174","144","173","204","168","230","192","295","290.5311","405.9852","367.3023","394.8729",
"충청북도","밭","딸기","","82","124","107","64","47","45","87","49","50","52","74","89","107","121","80","103","118.8427","134.2309","152.8044","165.0438",
"충청북도","밭","무","","86","171","228","234","136","68","142","114","80","12","12","6","0","19","19","32","7.1286","14.3048","9.0362","10.1414",
"충청북도","밭","봄무","","","","","","","","","","","","","0","0","-","0","0","0","0","6.0402","0",
"충청북도","밭","총각무","","","","","","","","","","","","","0","0","2","4","2","5.8399","1.6328","2.2858","1.2003",
"충청북도","밭","일반총각무","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0",
"충청북도","밭","가을총각무","","","","","","","","","","","","","0","0","2","4","2","5.8399","1.6328","2.2858","1.2003",
"충청북도","밭","기타무","","","","","","","","","","","","","6","0","17","15","30","1.2887","12.672",".7102","8.9411",
"충청북도","밭","풋고추","","117","16","76","97","132","133","174","156","124","69","95","42","98","97","92","85","21.0104","46.8172","26.1965","31.6073",
"충청북도","밭","기타채소","","206","152","323","283","239","193","394","260","271","412","530","439","332","432","539","457","714.1364","505.1025","350.6423","414.7904",
"충청북도","밭","과수","","397","480","610","590","649","514","542","496","539","522","663","607","592","450","541","411","388.6686","359.3687","368.0707","451.8255",
"충청북도","밭","배","","0","0","0","0","0","","","","","","","","","","","","","","","",
"충청북도","밭","감귤","","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","2.0257",
"충청북도","밭","성과수(감귤)","","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0",
"충청북도","밭","포도","","397","480","563","577","634","509","507","439","477","476","652","534","557","427","501","332","281.4051","214.3104","283.5357","333.2772",
"충청북도","밭","성과수(포도)","","346","441","498","554","577","483","479","428","432","411","536","491","505","388","469","322","258.1977","175.7292","207.2535","187.1277",
"충청북도","밭","기타과수","","0","0","47","13","15","5","35","57","62","46","11","73","35","23","40","79","107.2635","145.0583","84.535","116.5226",
"충청북도","밭","화훼","","68","106","84","62","48","198","246","188","333","103","221","242","271","191","193","194","168.4022","191.0812","204.4961","207.2103",
"충청북도","밭","기타","","164","202","164","226","285","269","204","321","282","343","252","366","321","304","318","362","340.4883","311.2202","334.2242","347.0927",
"충청북도","밭","파인애플","","","","","","","","","","","","","","","","","","","","","",
"충청북도","밭","바나나","","","","","","","","","","","","","","","","","","","","","",
"충청북도","밭","대파","","","","","","","160","146","173","105","149","185","78","204","95","325","85","140.0461","147.8766","183.4296","137.776",
"충청북도","밭","쪽파","","","","","","","18","19","35","9","12","34","12","34","13","29","12","45.466","15.0355","21.3087","16.5358",
"충청남도","합계","시설재배합계","","12825","12902","13727","13946","13614","13987","13344","15613","15491","14058","14590","14472","13994","16818","15987","12901","11029.4513","11568.9643","11441.1335","11139.3966",
"충청남도","합계","감자","","10","41","34","96","135","44","128","59","139","448","139","109","80","164","78","80","128.3649","154.2202","235.1511","117.8612",
"충청남도","합계","엽채류","","1072","971","1076","1124","729","1101","739","969","699","822","1311","1210","1014","974","855","1034","1205.7505","1448.0411","1210.545","1272.8746",
"충청남도","합계","배추","","504","393","555","543","279","533","331","660","289","315","683","347","392","375","202","371","448.4021","348.881","232.662","272.6433",
"충청남도","합계","봄배추","","","","","","","","","","","","","","343","271","120","331","412.3392","320.383","217.0949","246.7801",
"충청남도","합계","기타배추","","","","","","","","","","","","","","49","104","82","40","36.0629","28.498","15.5671","25.8632",
"충청남도","합계","시금치","","110","211","167","143","122","133","98","75","182","56","143","116","166","162","243","184","150.2429","259.7469","400.1663","131.6448",
"충청남도","합계","상추","","458","367","354","438","328","435","310","234","228","451","485","747","456","437","410","479","607.1055","839.4132","577.7167","868.5865",
"충청남도","합계","과채류","","7870","8210","8391","8049","8674","8546","7974","9842","9611","8505","7817","8371","8427","10190","9521","7366","5497.8227","5830.9562","6205.5699","5630.4237",
"충청남도","합계","수박","","3881","4021","4116","4172","4829","4113","4097","5287","5103","3768","3549","3810","4104","5036","4849","3687","2065.2825","2384.5446","2645.6233","2575.9295",
"충청남도","합계","참외","","46","101","16","6","22","51","31","10","15","13","12","11","10","11","8","39","8.0362","7.3567","8.6364","23.1657",
"충청남도","합계","오이","","887","803","919","689","593","915","679","682","522","768","795","757","594","639","783","868","994.3437","1226.6443","1025.0455","906.219",
"충청남도","합계","호박","","505","477","418","410","477","644","407","583","504","437","227","297","323","373","380","330","388.9054","205.5094","260.7898","118.0435",
"충청남도","합계","토마토","","619","580","800","901","1069","1202","1222","1575","1535","1217","1431","1292","1191","1553","1606","1193","869.0475","749.5174","778.2785","727.4555",
"충청남도","합계","딸기","","1932","2228","2122","1871","1684","1621","1538","1705","1932","2302","1803","2204","2205","2578","1895","1249","1172.2074","1257.3838","1487.1964","1279.6105",
"충청남도","합계","무","","600","518","635","657","351","490","375","329","342","108","166","63","99","77","123","158","132.2809","133.3588","39.2178","34.184",
"충청남도","합계","봄무","","","","","","","","","","","","","31","8","8","0","35","26.3722","11.1631","0","0",
"충청남도","합계","총각무","","","","","","","","","","","","","13","63","29","18","17","14.6084","25.9848","33.2387","21.3797",
"충청남도","합계","일반총각무","","","","","","","","","","","","","10","35","25","16","17","13.7463","25.9576","11.3314","20.7441",
"충청남도","합계","가을총각무","","","","","","","","","","","","","3","28","4","2","0",".8621",".0272","21.9073",".6356",
"충청남도","합계","기타무","","","","","","","","","","","","","19","28","40","105","106","91.3003","96.2109","5.9791","12.8043",
"충청남도","합계","풋고추","","457","364","526","633","582","708","717","683","692","468","487","594","507","452","563","273","301.2824","198.8255","144.2875","153.8943",
"충청남도","합계","기타채소","","1135","1555","1417","1511","1633","1109","1160","1299","1310","1501","1848","1637","1408","1752","1812","1794","1921.9821","1732.02","1609.52","1849.1124",
"충청남도","합계","과수","","60","64","79","80","82","201","230","272","284","246","274","229","235","242","295","218","239.1488","308.6638","369.3084","462.7337",
"충청남도","합계","배","","7","7","7","7","7","","","","","","","","","","","","","","","",
"충청남도","합계","감귤","","0","0","0","0","0","0","0","0","5","0","0","0","0","","0","0","0","0","0","21.3827",
"충청남도","합계","성과수(감귤)","","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","14.8591",
"충청남도","합계","포도","","53","57","71","72","75","135","158","188","206","183","187","170","181","175","188","176","135.9536","134.173","170.0957","197.6598",
"충청남도","합계","성과수(포도)","","40","43","47","50","59","126","140","158","177","155","180","161","168","163","148","171","116.2869","129.8275","153.9349","177.1324",
"충청남도","합계","기타과수","","0","0","1","1","0","66","72","84","73","63","87","59","54","67","107","42","103.1952","174.4908","199.2127","243.6912",
"충청남도","합계","화훼","","268","253","272","355","247","326","285","291","628","485","469","400","282","202","303","134","176.5762","232.8995","188.1039","188.7299",
